sale_id,cst_id,prd_id,sale_date,quantity,unit_price,sale_amount,channel
2156,375.0,137.0,UNKNOWN,3.0,297.88,893.64,Online
2157,386.0,10.0,2025-06-03,1000.0,205.71,205710.0,Store
2158,,99.0,2024-01-20,1000.0,707.05,707050.0,Online
2159,251.0,33.0,2024-02-27,2.0,1448.38,2896.76,Unknown
2160,188.0,15.0,2024-09-15,1000.0,965.94,965940.0,Unknown
2161,35.0,32.0,2024-02-15,1.0,1705.26,1705.26,Online
2162,272.0,9.0,2025-05-07,2.0,1483.26,2966.52,Partner
2163,71.0,15.0,2024-02-20,1.0,202.22,202.22,Online
2164,357.0,89.0,2025-02-02,1.0,1470.48,1470.48,Unknown
2165,445.0,74.0,2024-04-26,1000.0,413.53,413530.0,Store
2166,208.0,56.0,2024-01-28,1000.0,894.71,894710.0,Partner
2167,448.0,92.0,2023-12-18,1.0,459.3,459.3,Store
2168,333.0,125.0,2025-06-28,,430.26,,Partner
2169,400.0,53.0,2023-08-25,,992.73,,Unknown
2170,88.0,135.0,2025-01-27,2.0,1760.32,3520.64,Store
2171,349.0,39.0,2025-03-01,,848.93,,
2172,130.0,85.0,2023-08-31,,932.26,,Store
2173,423.0,84.0,2023-09-19,2.0,105.92,211.84,Partner
2174,445.0,27.0,2024-06-05,2.0,45.69,91.38,
2175,29.0,22.0,2024-01-25,-1.0,NaN,,Unknown
2176,466.0,125.0,2024-08-07,3.0,999.93,2999.79,Online
2177,150.0,49.0,2024-07-03,3.0,1327.51,3982.53,Unknown
2178,478.0,36.0,2024-09-16,3.0,716.77,2150.31,
2179,97.0,71.0,2024-05-10,3.0,1046.0,3138.0,
2180,294.0,91.0,2023-12-18,1.0,1737.32,1737.32,Unknown
2181,260.0,26.0,2024-04-05,3.0,1538.06,4614.18,Store
2182,73.0,48.0,2025-03-17,1.0,1274.82,1274.82,Partner
2183,353.0,94.0,2025-03-25,-1.0,458.47,,
2184,204.0,108.0,2024-01-11,1000.0,111.55,111550.0,Store
2185,330.0,135.0,2024-03-13,3.0,846.5,2539.5,Partner
2186,,21.0,2023-10-27,,1401.85,,Partner
2187,46.0,87.0,2024-10-24,-1.0,435.45,,Online
2188,172.0,63.0,2024-06-09,,1795.28,,
2189,305.0,132.0,2024-03-01,2.0,420.35,840.7,
2190,69.0,109.0,2025-05-16,2.0,937.99,1875.98,
2191,39.0,85.0,2024-04-12,-1.0,1656.97,,Store
2192,340.0,68.0,2025-04-03,3.0,1742.63,5227.89,Online
2193,257.0,117.0,2024-02-15,1.0,577.53,577.53,Unknown
2194,318.0,87.0,2024-01-13,1.0,772.68,772.68,
2195,4.0,,2024-05-31,1000.0,793.47,793470.0,Partner
2196,23.0,76.0,2024-11-11,1.0,1223.99,1223.99,Store
2197,290.0,73.0,2023-09-01,-1.0,182.25,,Online
2198,312.0,30.0,2024-04-12,3.0,699.09,2097.27,Unknown
2199,500.0,84.0,2025-02-05,-1.0,1520.51,,
2200,68.0,131.0,2023-10-04,,986.54,,Partner
2201,,66.0,2024-10-09,1.0,57.44,57.44,
2202,38.0,75.0,2024-09-18,1.0,1207.17,1207.17,Partner
2203,24.0,86.0,2025-04-11,,624.41,,Store
2204,288.0,,2024-10-22,1000.0,505.94,505940.0,Unknown
2205,371.0,106.0,2025-05-11,,1619.38,,Store
2206,65.0,93.0,2025-02-02,1000.0,1189.46,1189460.0,Store
2207,361.0,91.0,2024-08-23,1.0,1321.22,1321.22,
2208,290.0,54.0,2024-08-09,1000.0,1358.67,1358670.0,Unknown
2209,2.0,86.0,2025-06-01,1000.0,1520.7,1520700.0,Store
2210,295.0,20.0,2024-08-30,1.0,355.74,355.74,Partner
2211,102.0,130.0,2023-11-08,2.0,409.0,818.0,Unknown
2212,300.0,35.0,2024-08-04,,1931.88,,
2213,83.0,115.0,UNKNOWN,1.0,1434.57,1434.57,Online
2214,53.0,85.0,2024-01-17,3.0,988.86,2966.58,Unknown
2215,494.0,116.0,2025-02-02,,153.55,,Store
2216,466.0,127.0,2025-01-10,-1.0,1708.18,,Unknown
2217,166.0,148.0,2025-02-18,1.0,1274.15,1274.15,Partner
2218,40.0,95.0,2025-04-03,1000.0,16.05,16050.0,Online
2219,109.0,31.0,2024-08-23,1.0,644.39,644.39,
2220,331.0,132.0,2024-08-23,,1085.57,,Store
2221,145.0,74.0,2025-01-31,3.0,1294.4,3883.2,Unknown
2222,499.0,64.0,2025-03-20,-1.0,65.88,,Unknown
2223,,121.0,2023-07-29,1000.0,1307.8,1307800.0,Online
2224,172.0,5.0,2024-04-27,3.0,265.51,796.53,Unknown
2225,236.0,73.0,2025-02-26,2.0,NaN,,Partner
2226,440.0,94.0,2025-03-26,-1.0,215.3,,Partner
2227,406.0,73.0,2023-10-22,1000.0,1484.93,1484930.0,Partner
2228,469.0,80.0,2024-01-29,-1.0,1902.77,,Unknown
2229,288.0,107.0,2025-06-23,1.0,819.32,819.32,Store
2230,424.0,68.0,2023-12-01,1000.0,920.94,920940.0,
2231,211.0,28.0,2023-07-22,,24.06,,Store
2232,67.0,34.0,2024-10-09,2.0,669.12,1338.24,
2233,41.0,145.0,2025-05-23,3.0,473.01,1419.03,
2234,280.0,108.0,2025-02-22,3.0,1538.56,4615.68,Store
2235,36.0,126.0,2024-01-07,1.0,NaN,,Store
2236,335.0,85.0,2025-01-24,1.0,1309.82,1309.82,Online
2237,496.0,57.0,2025-07-04,,760.09,,Store
2238,241.0,8.0,2023-08-27,,743.43,,Partner
2239,121.0,116.0,2023-09-10,1000.0,1692.75,1692750.0,Unknown
2240,331.0,68.0,2024-12-29,,792.65,,Online
2241,405.0,6.0,2025-02-27,-1.0,1765.4,,Store
2242,88.0,32.0,2025-06-08,-1.0,1177.96,,Unknown
2243,133.0,40.0,2025-07-02,3.0,1948.43,5845.29,
2244,326.0,124.0,2023-09-08,3.0,122.02,366.06,
2245,323.0,51.0,2024-02-28,,NaN,,
2246,441.0,73.0,2025-06-27,2.0,1230.54,2461.08,Store
2247,460.0,29.0,2025-01-09,2.0,1604.51,3209.02,Partner
2248,254.0,52.0,UNKNOWN,1.0,491.11,491.11,Online
2249,499.0,128.0,2024-09-01,,597.44,,Partner
2250,186.0,13.0,2024-07-28,3.0,1522.71,4568.13,Online
2251,173.0,73.0,2024-06-29,1.0,624.68,624.68,Unknown
2252,386.0,87.0,2024-08-27,2.0,51.73,103.46,
2253,158.0,75.0,2025-01-01,1000.0,199.87,199870.0,Partner
2254,266.0,87.0,2024-02-27,3.0,1667.02,5001.06,Partner
2255,332.0,94.0,2025-07-04,2.0,1675.72,3351.44,
2256,81.0,48.0,2025-06-08,2.0,1673.54,3347.08,
2257,293.0,109.0,2024-01-20,-1.0,647.35,,Partner
2258,413.0,55.0,2024-09-06,-1.0,1748.12,,Store
2259,476.0,124.0,2024-02-02,2.0,1194.84,2389.68,Store
2260,10.0,107.0,2024-08-29,3.0,1420.14,4260.42,Partner
2261,65.0,14.0,2025-03-01,3.0,1782.47,5347.41,
2262,298.0,92.0,2023-09-21,1000.0,1159.67,1159670.0,Unknown
2263,493.0,78.0,2024-11-19,3.0,1153.12,3459.36,
2264,16.0,149.0,2023-09-23,1.0,227.31,227.31,Unknown
2265,291.0,129.0,2024-10-05,,960.61,,Partner
2266,308.0,14.0,2023-08-27,1.0,105.71,105.71,Online
2267,358.0,21.0,2024-12-19,1.0,797.63,797.63,
2268,117.0,95.0,2024-09-24,1000.0,869.76,869760.0,Unknown
2269,66.0,121.0,2024-03-31,1.0,120.07,120.07,Store
2270,86.0,41.0,2024-12-18,1000.0,542.04,542040.0,Online
2271,356.0,149.0,2024-02-18,,1315.55,,
2272,356.0,60.0,2025-05-16,2.0,1710.46,3420.92,Partner
2273,65.0,143.0,2024-04-18,-1.0,1219.52,,Online
2274,305.0,12.0,2024-12-04,-1.0,212.3,,
2275,17.0,63.0,2023-08-11,3.0,573.76,1721.28,Online
2276,401.0,108.0,2025-02-20,1.0,1137.59,1137.59,Store
2277,28.0,148.0,2023-10-18,2.0,1347.83,2695.66,Partner
2278,44.0,133.0,2024-04-26,2.0,545.93,1091.86,Store
2279,138.0,140.0,2024-02-17,1000.0,143.11,143110.0,Unknown
2280,323.0,7.0,2025-04-19,1000.0,1212.15,1212150.0,Partner
2281,468.0,9.0,2023-11-15,1.0,441.88,441.88,Partner
2282,171.0,142.0,2025-01-30,3.0,1503.16,4509.48,Partner
2283,124.0,21.0,2025-03-26,1000.0,625.39,625390.0,
2284,364.0,95.0,2024-03-28,1000.0,1699.78,1699780.0,Online
2285,236.0,45.0,2024-03-08,1.0,1813.11,1813.11,Partner
2286,94.0,104.0,2024-08-29,,1556.48,,Online
2287,467.0,9.0,2024-01-01,,1245.33,,Online
2288,252.0,49.0,2025-05-11,,1482.92,,Partner
2289,169.0,61.0,2025-06-06,1.0,864.46,864.46,
2290,497.0,147.0,UNKNOWN,3.0,1973.09,5919.27,Partner
2291,450.0,128.0,2024-09-25,-1.0,378.86,,Partner
2292,,48.0,2023-11-18,3.0,29.36,88.08,Unknown
2293,137.0,61.0,2025-03-09,2.0,76.33,152.66,Online
2294,313.0,115.0,2023-08-12,2.0,134.28,268.56,
2295,112.0,17.0,2025-03-15,1000.0,978.81,978810.0,
2296,313.0,55.0,2023-11-12,2.0,1976.04,3952.08,
2297,378.0,73.0,2024-10-01,1.0,NaN,,Partner
2298,411.0,116.0,2024-02-12,,392.83,,Unknown
2299,81.0,106.0,2025-01-06,1.0,1882.52,1882.52,
2300,327.0,111.0,2024-08-29,3.0,1716.5,5149.5,Unknown
2301,407.0,70.0,2023-10-17,,180.26,,Partner
2302,332.0,35.0,2023-08-15,-1.0,766.81,,Online
2303,316.0,140.0,2024-11-26,3.0,1046.16,3138.48,Store
2304,213.0,132.0,2024-04-28,3.0,40.44,121.32,Unknown
2305,247.0,48.0,2023-10-21,3.0,1071.75,3215.25,Store
2306,409.0,104.0,2024-11-15,1000.0,1505.92,1505920.0,Online
2307,181.0,124.0,2025-04-16,1.0,1876.71,1876.71,Store
2308,305.0,106.0,2023-11-24,2.0,1665.88,3331.76,
2309,,8.0,2025-05-07,-1.0,242.45,,
2310,221.0,144.0,2024-06-15,-1.0,164.06,,Online
2311,84.0,43.0,2023-08-02,1000.0,116.59,116590.0,
2312,239.0,112.0,2025-06-01,2.0,1281.55,2563.1,Unknown
2313,121.0,114.0,2024-08-23,3.0,1566.33,4698.99,Store
2314,6.0,84.0,2024-07-27,-1.0,750.53,,Store
2315,104.0,141.0,2023-12-24,2.0,1279.18,2558.36,Partner
2316,289.0,78.0,2024-02-29,2.0,1079.68,2159.36,Unknown
2317,,146.0,2023-10-19,1.0,240.73,240.73,Partner
2318,498.0,100.0,2024-10-02,2.0,1224.45,2448.9,Unknown
2319,222.0,23.0,2024-12-01,-1.0,1027.75,,Store
2320,233.0,66.0,2023-11-12,1000.0,486.41,486410.0,Store
2321,443.0,56.0,UNKNOWN,-1.0,1607.64,,Partner
2322,160.0,146.0,2023-09-13,1.0,NaN,,Partner
2323,232.0,86.0,2025-07-07,3.0,1190.31,3570.93,Store
2324,128.0,84.0,2023-12-25,1000.0,1468.65,1468650.0,Partner
2325,362.0,112.0,2024-11-30,2.0,527.13,1054.26,Unknown
2326,134.0,37.0,2023-08-04,1.0,1366.3,1366.3,Unknown
2327,27.0,72.0,2024-03-17,-1.0,660.58,,Online
2328,146.0,,2025-06-28,-1.0,449.36,,
2329,128.0,97.0,2023-09-25,1000.0,315.65,315650.0,Online
2330,318.0,150.0,2024-12-01,3.0,1773.83,5321.49,Store
2331,74.0,143.0,UNKNOWN,2.0,1408.13,2816.26,Partner
2332,384.0,97.0,2024-09-05,1.0,1246.39,1246.39,Store
2333,222.0,100.0,2025-06-02,,870.86,,Partner
2334,187.0,133.0,2025-02-11,,1195.07,,Online
2335,138.0,32.0,2023-10-29,-1.0,NaN,,
2336,116.0,138.0,2023-11-08,1.0,1986.96,1986.96,
2337,157.0,36.0,2025-03-27,1.0,104.71,104.71,Partner
2338,351.0,38.0,2024-03-12,2.0,1844.74,3689.48,Partner
2339,301.0,35.0,2023-08-29,,1922.91,,
2340,,144.0,2023-11-25,-1.0,1720.97,,Online
2341,109.0,48.0,2024-05-24,,1279.18,,Partner
2342,344.0,58.0,2024-10-21,2.0,780.53,1561.06,Online
2343,94.0,59.0,2024-02-12,3.0,1519.68,4559.04,Online
2344,353.0,143.0,2024-01-30,1.0,1671.34,1671.34,Unknown
2345,263.0,14.0,2023-09-19,3.0,1940.85,5822.55,Online
2346,356.0,17.0,2024-02-15,1.0,1731.53,1731.53,Online
2347,234.0,106.0,2023-08-22,,1938.3,,Online
2348,424.0,78.0,2023-11-21,1000.0,1040.16,1040160.0,Partner
2349,262.0,134.0,2024-06-20,2.0,1110.97,2221.94,
2350,114.0,127.0,2024-05-09,1000.0,1358.29,1358290.0,Store
2351,479.0,14.0,2024-09-26,2.0,1296.83,2593.66,Unknown
2352,142.0,85.0,2023-11-03,3.0,1369.91,4109.73,Online
2353,323.0,99.0,2025-04-16,1000.0,647.99,647990.0,Store
2354,348.0,84.0,2024-04-20,-1.0,573.32,,Unknown
2355,93.0,116.0,2024-05-18,1.0,NaN,,Unknown
2356,217.0,96.0,2023-10-18,2.0,398.61,797.22,Store
2357,433.0,118.0,2024-05-08,-1.0,1494.1,,Partner
2358,151.0,144.0,2023-09-28,3.0,830.18,2490.54,Unknown
2359,478.0,14.0,2024-04-05,2.0,1181.01,2362.02,Partner
2360,325.0,87.0,2023-10-19,1.0,360.26,360.26,Partner
2361,192.0,34.0,2023-12-15,2.0,623.68,1247.36,Unknown
2362,420.0,123.0,2025-04-12,1000.0,1860.16,1860160.0,Online
2363,29.0,67.0,2024-03-13,2.0,1292.31,2584.62,Online
2364,178.0,68.0,2023-08-22,3.0,544.61,1633.83,Store
2365,469.0,107.0,2024-10-07,1.0,695.74,695.74,
2366,25.0,43.0,2024-01-23,1000.0,427.68,427680.0,
2367,421.0,95.0,2023-09-18,2.0,155.19,310.38,Online
2368,50.0,66.0,2025-01-05,,170.09,,Store
2369,250.0,91.0,2024-04-28,3.0,1723.1,5169.3,
2370,188.0,65.0,2024-06-08,-1.0,428.44,,
2371,167.0,46.0,2024-07-15,,1670.95,,Online
2372,256.0,75.0,2024-10-26,2.0,888.92,1777.84,Partner
2373,301.0,131.0,2023-08-02,2.0,1396.23,2792.46,
2374,137.0,65.0,2023-08-18,-1.0,1065.35,,Unknown
2375,358.0,26.0,2024-02-07,2.0,1701.42,3402.84,Partner
2376,78.0,36.0,2023-08-12,-1.0,1014.78,,Store
2377,332.0,84.0,2024-03-26,3.0,1319.15,3957.45,Unknown
2378,346.0,148.0,2024-05-20,3.0,744.61,2233.83,Online
2379,175.0,136.0,2024-11-02,1.0,560.12,560.12,Unknown
2380,37.0,6.0,2025-05-21,1000.0,367.76,367760.0,Online
2381,318.0,105.0,2023-07-30,2.0,1269.01,2538.02,
2382,417.0,26.0,2025-06-13,,630.13,,Partner
2383,45.0,82.0,2024-06-28,1000.0,957.19,957190.0,Partner
2384,120.0,141.0,2023-10-03,,1558.46,,
2385,417.0,140.0,2024-09-11,3.0,744.46,2233.38,Unknown
2386,249.0,68.0,2024-07-18,3.0,425.39,1276.17,Partner
2387,39.0,48.0,2025-05-21,2.0,1786.36,3572.72,Online
2388,433.0,145.0,2024-10-01,-1.0,1612.94,,Unknown
2389,376.0,122.0,2023-12-03,-1.0,1811.8,,Online
2390,177.0,106.0,2023-11-19,-1.0,726.42,,Store
2391,179.0,53.0,2023-09-18,3.0,435.34,1306.02,Online
2392,115.0,126.0,2024-12-26,2.0,239.23,478.46,Unknown
2393,159.0,13.0,2025-06-27,1000.0,337.84,337840.0,Unknown
2394,131.0,33.0,2023-12-13,-1.0,1364.45,,Store
2395,499.0,141.0,2025-06-19,3.0,298.68,896.04,Store
2396,366.0,103.0,2024-05-27,1000.0,1398.84,1398840.0,Unknown
2397,57.0,130.0,2024-12-09,-1.0,413.01,,Online
2398,255.0,20.0,UNKNOWN,1.0,1485.62,1485.62,
2399,161.0,126.0,2023-10-10,2.0,1772.27,3544.54,Partner
2400,487.0,94.0,2024-12-14,2.0,877.16,1754.32,Online
2401,478.0,21.0,2024-02-21,1.0,984.21,984.21,Unknown
2402,409.0,90.0,2024-09-14,-1.0,750.7,,Unknown
2403,491.0,76.0,2025-04-02,,NaN,,
2404,333.0,105.0,2024-02-23,1000.0,1714.09,1714090.0,Partner
2405,143.0,6.0,2024-06-29,3.0,655.51,1966.53,Unknown
2406,9.0,34.0,2025-02-20,1.0,1998.04,1998.04,Partner
2407,221.0,47.0,UNKNOWN,3.0,1039.46,3118.38,Online
2408,211.0,110.0,2023-10-01,-1.0,588.75,,Store
2409,437.0,29.0,2024-12-21,,1359.08,,Unknown
2410,343.0,56.0,2024-01-03,1000.0,761.19,761190.0,Store
2411,337.0,129.0,2023-12-05,2.0,697.86,1395.72,
2412,486.0,12.0,2024-10-09,2.0,363.5,727.0,
2413,122.0,2.0,2024-09-25,-1.0,1466.42,,Partner
2414,5.0,123.0,2024-05-03,1000.0,1533.47,1533470.0,Partner
2415,1.0,94.0,2025-04-30,1.0,318.67,318.67,Store
2416,482.0,11.0,2023-08-12,-1.0,1738.52,,
2417,22.0,3.0,2023-09-10,3.0,1449.28,4347.84,Partner
2418,29.0,40.0,2025-05-02,1.0,1049.54,1049.54,Unknown
2419,288.0,36.0,UNKNOWN,3.0,1079.29,3237.87,
2420,257.0,141.0,2025-03-07,1.0,276.09,276.09,Store
2421,342.0,74.0,2024-02-18,3.0,409.71,1229.13,Unknown
2422,305.0,52.0,2024-01-21,1000.0,169.98,169980.0,Online
2423,450.0,29.0,2024-08-11,-1.0,923.07,,Store
2424,98.0,115.0,2023-09-28,,131.71,,Store
2425,355.0,40.0,2024-11-20,1000.0,1700.98,1700980.0,Unknown
2426,13.0,63.0,2023-07-21,1.0,901.23,901.23,
2427,259.0,33.0,2023-07-24,3.0,NaN,,Partner
2428,392.0,64.0,2024-04-22,-1.0,1671.91,,
2429,56.0,46.0,2024-03-20,1.0,1659.72,1659.72,Store
2430,470.0,106.0,2025-01-30,3.0,1874.74,5624.22,
2431,387.0,12.0,2024-12-22,1.0,1850.12,1850.12,Online
2432,50.0,52.0,2025-06-30,-1.0,1703.11,,Online
2433,376.0,106.0,2025-03-17,2.0,1394.71,2789.42,Unknown
2434,77.0,87.0,2024-03-07,2.0,1473.54,2947.08,Online
2435,263.0,108.0,2023-08-02,,1974.56,,Partner
2436,286.0,65.0,2024-10-20,,1177.76,,Unknown
2437,305.0,85.0,2023-07-25,2.0,1052.4,2104.8,Unknown
2438,144.0,108.0,2023-08-02,1.0,1382.14,1382.14,Online
2439,459.0,36.0,2024-03-13,1.0,500.11,500.11,Online
2440,59.0,62.0,2024-10-03,-1.0,1870.39,,Unknown
2441,125.0,122.0,2024-03-27,1.0,1992.56,1992.56,Unknown
2442,59.0,37.0,2025-02-01,,1410.39,,Unknown
2443,261.0,81.0,2024-09-22,3.0,1554.33,4662.99,Online
2444,275.0,2.0,UNKNOWN,3.0,1738.42,5215.26,Online
2445,46.0,92.0,2024-10-27,3.0,1656.14,4968.42,Store
2446,351.0,112.0,2024-01-27,,1496.77,,Online
2447,216.0,11.0,2024-02-15,-1.0,1520.14,,Online
2448,24.0,1.0,2024-11-05,1000.0,1520.53,1520530.0,Partner
2449,322.0,20.0,2025-01-05,2.0,579.86,1159.72,Store
2450,303.0,46.0,2025-01-21,-1.0,1254.4,,
2451,205.0,134.0,2024-11-09,1.0,313.6,313.6,Unknown
2452,275.0,99.0,2023-09-23,1000.0,28.99,28990.0,Store
2453,195.0,52.0,2024-10-16,1.0,1315.32,1315.32,Unknown
2454,269.0,62.0,2024-06-28,,1544.36,,
2455,246.0,49.0,2025-01-19,1.0,1354.83,1354.83,Unknown
2456,366.0,59.0,2024-12-08,,267.36,,
2457,422.0,60.0,2024-12-25,3.0,1468.93,4406.79,Store
2458,,,2024-12-29,1000.0,1038.02,1038020.0,Store
2459,284.0,70.0,2025-04-18,1.0,1120.21,1120.21,Online
2460,343.0,150.0,2024-05-01,1.0,755.28,755.28,Store
2461,149.0,21.0,2024-08-29,2.0,867.88,1735.76,Online
2462,324.0,108.0,2023-08-16,1000.0,1306.12,1306120.0,
2463,108.0,15.0,2024-10-30,3.0,529.67,1589.01,Online
2464,145.0,149.0,2025-02-05,3.0,1902.58,5707.74,Online
2465,,38.0,2024-11-07,,1060.92,,Unknown
2466,373.0,136.0,2024-04-03,-1.0,308.17,,Online
2467,400.0,38.0,2024-12-24,1000.0,765.36,765360.0,
2468,,102.0,2025-05-18,-1.0,1035.01,,Unknown
2469,26.0,106.0,2025-06-09,1000.0,34.35,34350.0,Store
2470,310.0,86.0,2025-01-01,3.0,972.06,2916.18,Store
2471,453.0,85.0,2024-04-02,-1.0,993.25,,Store
2472,307.0,147.0,2024-06-20,,1501.65,,Unknown
2473,292.0,,2025-01-28,3.0,1303.6,3910.8,
2474,329.0,78.0,2023-09-13,1000.0,723.79,723790.0,
2475,146.0,17.0,2024-05-25,,1304.43,,
2476,105.0,79.0,2025-01-18,2.0,833.26,1666.52,Store
2477,457.0,9.0,2024-01-02,,1254.97,,Online
2478,199.0,26.0,2024-11-14,3.0,769.72,2309.16,Partner
2479,289.0,57.0,2023-11-06,3.0,284.64,853.92,Partner
2480,223.0,101.0,2025-06-16,-1.0,1096.5,,Online
2481,264.0,64.0,2024-06-12,,1166.96,,Partner
2482,231.0,107.0,2024-06-19,,8.33,,Online
2483,445.0,61.0,2024-09-29,,1099.11,,Unknown
2484,391.0,,2025-06-14,1.0,1527.99,1527.99,Unknown
2485,52.0,95.0,2024-10-02,,1526.24,,Online
2486,156.0,50.0,2024-05-04,2.0,188.07,376.14,
2487,24.0,14.0,2024-12-29,2.0,923.48,1846.96,Online
2488,312.0,,2025-07-04,,1490.38,,Store
2489,421.0,73.0,2024-09-26,,412.65,,
2490,156.0,68.0,2023-12-10,1000.0,492.75,492750.0,Store
2491,385.0,115.0,2025-04-28,1.0,1025.12,1025.12,Unknown
2492,25.0,38.0,2024-08-10,3.0,670.72,2012.16,Store
2493,336.0,119.0,2024-05-19,,1013.65,,Unknown
2494,302.0,,2024-06-05,3.0,1540.9,4622.7,Partner
2495,9.0,70.0,2025-01-29,1.0,1666.15,1666.15,Store
2496,69.0,29.0,2024-08-11,2.0,230.29,460.58,Unknown
2497,428.0,88.0,2023-11-27,1.0,865.91,865.91,
2498,220.0,44.0,2023-07-23,-1.0,1423.13,,Store
2499,405.0,58.0,2024-03-07,1.0,1708.09,1708.09,Partner
2500,395.0,145.0,2025-04-08,-1.0,1120.34,,Unknown
